ID,Station (ft),WSE 'Max' (feet)
2532,1687.961,360.594
2533,1688.383,360.594
2534,1689.214,360.592
2535,1690.04,360.591
2536,1690.807,360.59
2537,1690.879,360.59
2538,1691.751,360.586
2539,1692.656,360.583
2540,1693.105,360.581
2541,1693.578,360.579
2542,1694.502,360.575
2543,1695.424,360.572
2544,1696.341,360.57
2545,1697.253,360.569
2546,1698.165,360.568
2547,1699.082,360.567
2548,1699.765,360.566
2549,1700.003,360.565
2550,1700.466,360.562
2551,1700.928,360.561
2552,1701.389,360.558
2553,1701.851,360.556
2554,1702.775,360.552
2555,1703.7,360.548
2556,1704.626,360.545
2557,1705.553,360.544
2558,1706.472,360.544
2559,1706.92,360.542
2560,1707.368,360.542
2561,1708.238,360.54
2562,1708.726,360.54
2563,1709.091,360.539
2564,1709.929,360.536
2565,1710.75,360.533
2566,1711.553,360.53
2567,1712.349,360.527
2568,1713.151,360.524
2569,1713.963,360.524
2570,1714.79,360.521
2571,1715.646,360.519
2572,1716.536,360.515
2573,1717.445,360.512
2574,1717.826,360.511
2575,1718.356,360.507
2576,1719.261,360.501
2577,1720.153,360.495
2578,1721.037,360.489
2579,1721.913,360.483
2580,1722.781,360.478
2581,1723.643,360.475
2582,1724.504,360.472
2583,1725.371,360.469
2584,1726.243,360.466
2585,1726.719,360.464
2586,1727.12,360.461
2587,1727.999,360.455
2588,1728.879,360.448
2589,1729.319,360.445
2590,1729.759,360.442
2591,1730.199,360.439
2592,1730.639,360.436
2593,1731.517,360.434
2594,1732.39,360.433
2595,1733.256,360.433
2596,1734.115,360.432
2597,1734.963,360.432
2598,1735.12,360.432
2599,1735.793,360.417
2600,1736.357,360.406
2601,1736.608,360.405
2602,1737.018,360.404
2603,1737.427,360.403
2604,1738.265,360.4
2605,1739.116,360.398
2606,1739.201,360.397
2607,1739.969,360.395
2608,1740.822,360.393
2609,1741.682,360.39
2610,1742.561,360.387
2611,1742.847,360.386
2612,1743.461,360.384
2613,1744.366,360.381
2614,1744.732,360.38
2615,1745.259,360.376
2616,1746.14,360.371
2617,1747.014,360.366
2618,1747.886,360.36
2619,1748.758,360.355
2620,1749.63,360.354
2621,1750.502,360.353
2622,1751.374,360.353
2623,1752.248,360.353
2624,1752.688,360.353
2625,1753.064,360.352
2626,1753.129,360.352
2627,1754.02,360.329
2628,1754.385,360.325
2629,1754.926,360.324
2630,1755.847,360.322
2631,1756.134,360.321
2632,1756.774,360.32
2633,1757.7,360.318
2634,1758.613,360.316
2635,1759.507,360.313
2636,1760.387,360.31
2637,1761.264,360.307
2638,1762.142,360.304
2639,1762.682,360.302
2640,1763.016,360.3
2641,1763.886,360.294
2642,1764.758,360.288
2643,1764.934,360.287
2644,1765.633,360.282
2645,1766.078,360.279
2646,1766.506,360.277
2647,1767.041,360.273
2648,1767.376,360.272
2649,1768.236,360.271
2650,1769.09,360.269
2651,1769.939,360.268
2652,1770.787,360.266
2653,1771.638,360.265
2654,1771.671,360.265
2655,1772.503,360.261
2656,1773.391,360.256
2657,1774.302,360.252
2658,1775.228,360.247
2659,1776.158,360.244
2660,1777.089,360.243
2661,1778.018,360.242
2662,1778.94,360.242
2663,1779.846,360.241
2664,1780.019,360.241
2665,1780.707,360.238
2666,1780.73,360.238
2667,1781.59,360.231
2668,1782.439,360.225
2669,1783.289,360.219
2670,1784.142,360.212
2671,1784.998,360.206
2672,1785.855,360.203
2673,1786.716,360.201
2674,1787.58,360.198
2675,1788.447,360.195
2676,1789.054,360.193
2677,1789.317,360.191
2678,1790.192,360.184
2679,1791.073,360.177
2680,1791.96,360.17
2681,1792.84,360.164
2682,1793.69,360.157
2683,1794.095,360.157
2684,1794.501,360.156
2685,1794.894,360.154
2686,1795.287,360.152
2687,1796.071,360.15
2688,1796.875,360.148
2689,1797.722,360.145
2690,1798.167,360.144
2691,1798.245,360.143
2692,1798.611,360.14
2693,1799.52,360.132
2694,1800.434,360.123
2695,1801.353,360.115
2696,1802.275,360.106
2697,1803.202,360.099
2698,1804.135,360.095
2699,1805.078,360.091
2700,1806.033,360.087
2701,1806.69,360.084
2702,1806.994,360.082
2703,1807.603,360.08
2704,1807.957,360.076
2705,1808.912,360.065
2706,1809.838,360.055
2707,1810.704,360.047
2708,1810.731,360.046
2709,1811.497,360.039
2710,1812.244,360.032
2711,1812.993,360.028
2712,1813.779,360.025
2713,1814.599,360.019
2714,1815.018,360.018
2715,1815.437,360.015
2716,1815.86,360.013
2717,1816.12,360.011
2718,1816.282,360.009
2719,1817.132,359.999
2720,1817.985,359.988
2721,1818.837,359.978
2722,1819.683,359.967
2723,1820.52,359.956
2724,1821.349,359.95
2725,1822.174,359.947
2726,1823.002,359.943
2727,1823.833,359.938
2728,1824.666,359.934
2729,1825.507,359.929
2730,1825.582,359.929
2731,1826.358,359.919
2732,1827.221,359.908
2733,1828.092,359.897
2734,1828.965,359.885
2735,1829.839,359.874
2736,1830.715,359.868
2737,1831.592,359.863
2738,1832.47,359.858
2739,1833.345,359.854
2740,1834.217,359.849
2741,1834.544,359.847
2742,1835.084,359.84
2743,1835.95,359.83
2744,1836.825,359.819
2745,1837.709,359.808
2746,1838.603,359.796
2747,1839.499,359.79
2748,1840.386,359.79
2749,1841.258,359.787
2750,1842.119,359.785
2751,1842.974,359.783
2752,1843.557,359.782
2753,1843.831,359.78
2754,1844.694,359.776
2755,1845.565,359.771
2756,1846.438,359.766
2757,1847.311,359.761
2758,1847.75,359.759
2759,1848.188,359.757
2760,1848.631,359.755
2761,1849.074,359.753
2762,1849.968,359.749
2763,1850.417,359.747
2764,1850.866,359.745
2765,1851.316,359.743
2766,1851.766,359.741
2767,1852.138,359.74
2768,1852.664,359.734
2769,1852.895,359.735
2770,1853.561,359.732
2771,1854.455,359.726
2772,1855.345,359.721
2773,1856.234,359.716
2774,1857.121,359.711
2775,1858.007,359.709
2776,1858.894,359.707
2777,1859.781,359.705
2778,1860.228,359.704
2779,1860.674,359.704
2780,1861.146,359.703
2781,1861.507,359.702
2782,1861.618,359.701
2783,1862.737,359.696
2784,1864.18,359.69
2785,1865.047,359.686
2786,1865.913,359.683
2787,1866.778,359.681
2788,1867.643,359.68
2789,1869.073,359.678
2790,1870.166,359.676
2791,1870.494,359.676
2792,1870.623,359.675
2793,1871.079,359.673
2794,1871.941,359.669
2795,1872.367,359.667
2796,1872.793,359.665
2797,1873.218,359.664
2798,1873.642,359.662
2799,1874.487,359.658
2800,1875.33,359.655
2801,1875.751,359.655
2802,1876.173,359.654
2803,1876.595,359.653
2804,1877.016,359.651
2805,1877.86,359.649
2806,1878.708,359.647
2807,1878.969,359.647
2808,1879.132,359.646
2809,1879.557,359.644
2810,1879.979,359.642
2811,1880.401,359.641
2812,1881.238,359.637
2813,1881.652,359.635
2814,1882.066,359.633
2815,1882.89,359.631
2816,1883.712,359.628
2817,1884.532,359.626
2818,1885.353,359.624
2819,1886.174,359.623
2820,1886.995,359.622
2821,1887.82,359.621
2822,1887.915,359.621
2823,1888.655,359.613
2824,1889.05,359.61
2825,1889.505,359.608
2826,1890.373,359.605
2827,1891.256,359.602
2828,1892.153,359.598
2829,1893.056,359.594
2830,1893.961,359.591
2831,1894.86,359.587
2832,1895.754,359.583
2833,1896.646,359.579
2834,1897.46,359.576
2835,1897.538,359.575
2836,1898.43,359.567
2837,1899.323,359.559
2838,1900.217,359.552
2839,1901.112,359.544
2840,1902.009,359.536
2841,1902.541,359.535
2842,1902.91,359.535
2843,1903.817,359.534
2844,1904.735,359.532
2845,1905.658,359.531
2846,1906.442,359.53
2847,1906.584,359.529
2848,1907.508,359.525
2849,1908.432,359.521
2850,1909.358,359.517
2851,1910.285,359.513
2852,1911.213,359.51
2853,1912.141,359.507
2854,1913.069,359.504
2855,1913.996,359.502
2856,1914.898,359.499
2857,1914.921,359.499
2858,1915.842,359.492
2859,1916.761,359.485
2860,1917.679,359.478
2861,1918.596,359.471
2862,1919.512,359.464
2863,1920.425,359.46
2864,1921.331,359.457
2865,1922.216,359.455
2866,1923.059,359.452
2867,1923.842,359.449
2868,1924.407,359.448
2869,1924.575,359.446
2870,1925.29,359.44
2871,1926.015,359.435
2872,1926.757,359.428
2873,1927.136,359.426
2874,1927.515,359.423
2875,1927.905,359.42
2876,1928.294,359.416
2877,1929.094,359.413
2878,1929.895,359.411
2879,1930.684,359.408
2880,1931.468,359.406
2881,1932.257,359.404
2882,1932.739,359.402
2883,1933.051,359.4
2884,1933.852,359.383
2885,1934.094,359.381
2886,1934.676,359.378
2887,1935.53,359.374
2888,1936.394,359.37
2889,1937.246,359.366
2890,1938.069,359.364
2891,1938.858,359.36
2892,1939.618,359.359
2893,1940.364,359.357
2894,1940.742,359.355
2895,1941.12,359.354
2896,1941.512,359.353
2897,1941.904,359.352
2898,1942.379,359.351
2899,1942.721,359.348
2900,1943.144,359.346
2901,1943.567,359.343
2902,1943.997,359.34
2903,1944.428,359.337
2904,1945.288,359.331
2905,1946.134,359.326
2906,1946.965,359.32
2907,1947.772,359.316
2908,1948.544,359.312
2909,1949.283,359.308
2910,1950.013,359.304
2911,1950.77,359.3
2912,1951.032,359.299
2913,1951.576,359.293
2914,1952.431,359.285
2915,1953.312,359.276
2916,1954.2,359.267
2917,1955.091,359.258
2918,1955.983,359.252
2919,1956.88,359.251
2920,1957.782,359.249
2921,1958.686,359.247
2922,1959.591,359.245
2923,1960.345,359.244
2924,1960.493,359.243
2925,1961.38,359.238
2926,1962.231,359.233
2927,1963.036,359.229
2928,1963.421,359.227
2929,1963.805,359.224
2930,1964.565,359.22
2931,1965.328,359.218
2932,1966.085,359.216
2933,1966.814,359.215
2934,1967.519,359.213
2935,1968.251,359.212
2936,1969.052,359.21
2937,1969.335,359.209
2938,1969.354,359.209
2939,1969.919,359.207
2940,1970.062,359.206
2941,1970.817,359.202
2942,1971.718,359.198
2943,1972.611,359.194
2944,1973.485,359.189
2945,1974.33,359.186
2946,1975.151,359.184
2947,1975.964,359.182
2948,1976.771,359.18
2949,1977.559,359.178
2950,1978.308,359.176
2951,1979.044,359.171
2952,1979.769,359.166
2953,1980.508,359.161
2954,1981.264,359.156
2955,1982.034,359.151
2956,1982.816,359.146
2957,1983.375,359.145
2958,1983.609,359.145
2959,1984.408,359.143
2960,1985.205,359.142
2961,1986.002,359.14
2962,1986.673,359.139
2963,1986.815,359.139
2964,1987.62,359.136
2965,1987.647,359.135
2966,1988.485,359.127
2967,1989.317,359.12
2968,1990.149,359.112
2969,1990.38,359.11
2970,1990.978,359.105
2971,1991.797,359.097
2972,1992.603,359.096
2973,1993.423,359.095
2974,1994.304,359.094
2975,1995.258,359.093
2976,1995.506,359.092
2977,1996.24,359.084
2978,1996.932,359.075
2979,1997.204,359.073
2980,1997.677,359.069
2981,1998.15,359.065
2982,1999.094,359.056
2983,2000.044,359.048
2984,2001,359.04
2985,2001.479,359.038
2986,2001.958,359.036
2987,2002.437,359.035
2988,2002.916,359.033
2989,2003.87,359.03
2990,2004.818,359.027
2991,2005.272,359.025
2992,2005.759,359.021
2993,2006.697,359.013
2994,2007.635,359.004
2995,2008.576,358.996
2996,2009.518,358.987
2997,2010.46,358.983
2998,2010.931,358.981
2999,2011.402,358.979
3000,2012.344,358.974
3001,2013.285,358.97
3002,2013.779,358.968
3003,2014.225,358.959
3004,2014.739,358.962
3005,2015.163,358.957
3006,2016.097,358.946
3007,2017.031,358.935
3008,2017.963,358.924
3009,2018.896,358.913
3010,2019.829,358.909
3011,2020.761,358.906
3012,2021.694,358.902
3013,2022.626,358.899
3014,2023.239,358.897
3015,2023.557,358.893
3016,2024.486,358.884
3017,2025.411,358.874
3018,2026.328,358.865
3019,2027.235,358.855
3020,2028.132,358.85
3021,2029.023,358.847
3022,2029.912,358.843
3023,2030.803,358.84
3024,2031.669,358.836
3025,2031.702,358.836
3026,2032.617,358.828
3027,2033.553,358.82
3028,2034.502,358.812
3029,2034.978,358.808
3030,2035.453,358.804
3031,2035.924,358.8
3032,2036.394,358.796
3033,2037.317,358.789
3034,2037.836,358.785
3035,2038.219,358.783
3036,2039.096,358.777
3037,2039.947,358.771
3038,2040.786,358.765
3039,2041.205,358.762
3040,2041.626,358.755
3041,2042.467,358.74
3042,2043.313,358.725
3043,2044.173,358.71
3044,2045.053,358.694
3045,2045.949,358.686
3046,2046.85,358.684
3047,2047.752,358.681
3048,2048.651,358.679
3049,2049.541,358.677
3050,2049.665,358.676
3051,2050.419,358.67
3052,2051.287,358.664
3053,2052.147,358.658
3054,2052.998,358.653
3055,2053.84,358.648
3056,2054.677,358.643
3057,2055.519,358.64
3058,2056.377,358.638
3059,2057.256,358.636
3060,2058.15,358.634
3061,2059.052,358.633
3062,2059.955,358.632
3063,2060.456,358.631
3064,2060.857,358.629
3065,2060.981,358.628
3066,2061.76,358.621
3067,2062.663,358.612
3068,2063.565,358.605
3069,2064.466,358.598
3070,2065.367,358.594
3071,2066.269,358.59
3072,2067.176,358.586
3073,2068.086,358.583
3074,2068.998,358.578
3075,2069.909,358.571
3076,2070.361,358.566
3077,2070.82,358.562
3078,2071.728,358.556
3079,2072.622,358.55
3080,2073.056,358.547
3081,2073.49,358.545
3082,2073.908,358.542
3083,2074.325,358.54
3084,2074.767,358.538
3085,2075.136,358.537
3086,2075.227,358.536
3087,2075.941,358.533
3088,2076.755,358.529
3089,2077.15,358.527
3090,2077.58,358.523
3091,2078.413,358.515
3092,2079.251,358.506
3093,2080.097,358.498
3094,2080.959,358.489
3095,2081.835,358.485
3096,2082.72,358.485
3097,2083.605,358.485
3098,2084.042,358.485
3099,2084.48,358.485
3100,2085.34,358.485
3101,2085.552,358.485
3102,2086.162,358.482
3103,2086.189,358.482
3104,2087.037,358.477
3105,2087.883,358.473
3106,2088.717,358.469
3107,2089.529,358.466
3108,2090.313,358.463
3109,2091.077,358.46
3110,2091.839,358.456
3111,2092.618,358.453
3112,2092.902,358.453
3113,2093.43,358.452
3114,2094.278,358.451
3115,2094.334,358.451
3116,2095.162,358.449
3117,2095.657,358.445
3118,2096.073,358.44
3119,2096.931,358.429
3120,2096.998,358.429
3121,2097.928,358.417
3122,2098.857,358.406
3123,2099.784,358.395
3124,2100.703,358.392
3125,2101.606,358.389
3126,2102.494,358.386
3127,2103.371,358.384
3128,2104.101,358.382
3129,2104.247,358.381
3130,2105.126,358.375
3131,2106.011,358.369
3132,2106.9,358.363
3133,2107.345,358.359
3134,2107.79,358.357
3135,2108.679,358.351
3136,2109.568,358.347
3137,2110.016,358.344
3138,2110.463,358.342
3139,2110.915,358.34
3140,2111.366,358.338
3141,2112.273,358.333
3142,2112.496,358.332
3143,2113.179,358.325
3144,2113.482,358.326
3145,2114.077,358.324
3146,2114.968,358.319
3147,2115.851,358.315
3148,2116.724,358.311
3149,2117.571,358.307
3150,2118.375,358.304
3151,2119.147,358.302
3152,2119.925,358.3
3153,2120.733,358.298
3154,2121.557,358.296
3155,2122.106,358.294
3156,2122.353,358.293
3157,2123.109,358.29
3158,2123.476,358.288
3159,2123.843,358.286
3160,2124.571,358.283
3161,2124.939,358.281
3162,2125.307,358.28
3163,2125.682,358.278
3164,2126.057,358.277
3165,2126.44,358.274
3166,2126.823,358.274
3167,2127.604,358.272
3168,2128.398,358.271
3169,2129.201,358.269
3170,2130.01,358.267
3171,2130.82,358.266
3172,2131.058,358.265
3173,2131.107,358.265
3174,2131.633,358.262
3175,2132.457,358.257
3176,2133.3,358.252
3177,2134.167,358.247
3178,2135.047,358.242
3179,2135.931,358.239
3180,2136.814,358.237
3181,2137.696,358.236
3182,2138.578,358.234
3183,2139.461,358.232
3184,2140.038,358.231
3185,2140.346,358.23
3186,2140.792,358.227
3187,2141.237,358.225
3188,2142.136,358.22
3189,2143.043,358.214
3190,2143.956,358.209
3191,2144.868,358.205
3192,2145.769,358.202
3193,2146.645,358.199
3194,2147.485,358.195
3195,2148.29,358.192
3196,2148.52,358.191
3197,2149.078,358.185
3198,2149.453,358.189
3199,2149.868,358.184
3200,2150.665,358.176
3201,2151.468,358.168
3202,2152.287,358.16
3203,2153.138,358.151
3204,2154.026,358.144
3205,2154.486,358.143
3206,2154.945,358.142
3207,2155.411,358.141
3208,2155.877,358.14
3209,2156.813,358.139
3210,2157.749,358.137
3211,2158.01,358.136
3212,2158.686,358.133
3213,2159.622,358.128
3214,2160.558,358.124
3215,2161.495,358.119
3216,2162.43,358.115
3217,2163.362,358.111
3218,2163.823,358.11
3219,2164.283,358.108
3220,2164.734,358.106
3221,2165.185,358.105
3222,2166.066,358.101
3223,2166.5,358.1
3224,2166.933,358.093
3225,2167.391,358.096
3226,2167.789,358.094
3227,2168.635,358.088
3228,2169.472,358.083
3229,2170.306,358.077
3230,2171.139,358.072
3231,2171.971,358.068
3232,2172.803,358.067
3233,2173.634,358.066
3234,2174.466,358.065
3235,2175.303,358.064
3236,2175.973,358.063
3237,2176.146,358.063
3238,2176.987,358.059
3239,2177.815,358.056
3240,2178.629,358.054
3241,2179.433,358.051
3242,2180.237,358.048
3243,2181.044,358.045
3244,2181.864,358.042
3245,2182.282,358.04
3246,2182.701,358.039
3247,2183.126,358.037
3248,2183.551,358.036
3249,2184.406,358.032
3250,2184.692,358.031
3251,2185.259,358.028
3252,2186.11,358.022
3253,2186.962,358.016
3254,2187.823,358.011
3255,2188.702,358.005
3256,2189.6,358.001
3257,2190.51,357.999
3258,2191.424,357.997
3259,2192.339,357.995
3260,2193.253,357.993
3261,2193.946,357.992
3262,2194.156,357.991
3263,2194.896,357.986
3264,2195.025,357.986
3265,2195.83,357.981
3266,2196.562,357.977
3267,2197.25,357.973
3268,2197.93,357.969
3269,2198.631,357.966
3270,2199.356,357.964
3271,2200.097,357.961
3272,2200.851,357.959
3273,2201.62,357.957
3274,2202.404,357.954
3275,2202.546,357.954
3276,2203.196,357.949
3277,2203.992,357.942
3278,2204.79,357.937
3279,2205.595,357.93
3280,2206.415,357.924
3281,2206.835,357.921
3282,2207.255,357.919
3283,2208.113,357.915
3284,2208.981,357.911
3285,2209.854,357.908
3286,2210.731,357.904
3287,2211.615,357.9
3288,2211.919,357.899
3289,2212.504,357.893
3290,2213.396,357.886
3291,2214.289,357.877
3292,2215.183,357.87
3293,2216.08,357.861
3294,2216.987,357.857
3295,2217.906,357.854
3296,2218.832,357.85
3297,2219.293,357.849
3298,2219.753,357.847
3299,2220.205,357.846
3300,2220.657,357.844
3301,2220.898,357.844
3302,2221.543,357.837
3303,2222.42,357.829
3304,2223.292,357.82
3305,2224.157,357.812
3306,2225.014,357.803
3307,2225.871,357.798
3308,2226.74,357.794
3309,2227.626,357.79
3310,2228.531,357.787
3311,2228.99,357.785
3312,2229.448,357.783
3313,2229.888,357.781
3314,2229.907,357.781
3315,2230.365,357.776
3316,2231.278,357.766
3317,2232.188,357.757
3318,2233.098,357.747
3319,2234.008,357.738
3320,2234.919,357.731
3321,2235.835,357.728
3322,2236.757,357.725
3323,2237.684,357.72
3324,2238.613,357.717
3325,2238.874,357.715
3326,2239.544,357.708
3327,2240.476,357.697
3328,2241.407,357.686
3329,2242.338,357.676
3330,2243.268,357.665
3331,2243.815,357.662
3332,2244.196,357.66
3333,2245.12,357.655
3334,2246.04,357.651
3335,2246.956,357.646
3336,2247.856,357.641
3337,2247.868,357.641
3338,2248.778,357.631
3339,2249.686,357.622
3340,2250.589,357.612
3341,2251.037,357.607
3342,2251.485,357.602
3343,2251.929,357.597
3344,2252.374,357.593
3345,2253.257,357.59
3346,2254.132,357.587
3347,2254.998,357.584
3348,2255.074,357.584
3349,2255.853,357.582
3350,2256.703,357.579
3351,2256.841,357.579
3352,2257.554,357.572
3353,2258.413,357.565
3354,2258.689,357.563
3355,2259.288,357.557
3356,2260.186,357.55
3357,2261.098,357.542
3358,2262.016,357.537
3359,2262.933,357.533
3360,2263.85,357.53
3361,2264.77,357.526
3362,2265.688,357.522
3363,2265.824,357.522
3364,2266.591,357.514
3365,2267.462,357.506
3366,2267.917,357.501
3367,2268.296,357.498
3368,2269.104,357.488
3369,2269.892,357.481
3370,2270.66,357.475
3371,2271.41,357.473
3372,2272.158,357.471
3373,2272.918,357.468
3374,2273.69,357.466
3375,2274.476,357.463
3376,2274.811,357.462
3377,2275.286,357.457
3378,2276.132,357.449
3379,2277.011,357.441
3380,2277.909,357.432
3381,2278.362,357.428
3382,2278.553,357.426
3383,2278.816,357.424
3384,2279.273,357.42
3385,2279.73,357.417
3386,2280.651,357.412
3387,2281.576,357.406
3388,2282.503,357.4
3389,2283.266,357.395
3390,2283.43,357.392
3391,2284.12,357.389
3392,2284.357,357.386
3393,2285.284,357.376
3394,2286.209,357.366
3395,2287.13,357.357
3396,2288.045,357.346
3397,2288.953,357.34
3398,2289.857,357.338
3399,2290.76,357.335
3400,2291.663,357.332
3401,2292.566,357.329
3402,2292.778,357.328
3403,2293.471,357.322
3404,2294.379,357.315
3405,2295.29,357.307
3406,2296.202,357.3
3407,2297.114,357.292
3408,2298.023,357.288
3409,2298.923,357.284
3410,2299.806,357.281
3411,2300.669,357.278
3412,2301.516,357.274
3413,2301.763,357.273
3414,2302.349,357.268
3415,2303.173,357.261
3416,2303.99,357.254
3417,2304.807,357.247
3418,2305.628,357.241
3419,2306.456,357.236
3420,2307.285,357.234
3421,2308.101,357.233
3422,2308.892,357.232
3423,2309.286,357.231
3424,2309.679,357.23
3425,2310.085,357.23
3426,2310.172,357.23
3427,2310.491,357.227
3428,2311.341,357.207
3429,2311.433,357.207
3430,2312.221,357.201
3431,2313.12,357.195
3432,2314.029,357.19
3433,2314.945,357.184
3434,2315.865,357.182
3435,2316.786,357.18
3436,2317.708,357.179
3437,2318.623,357.177
3438,2319.038,357.176
3439,2319.511,357.169
3440,2320.356,357.149
3441,2320.462,357.148
3442,2321.168,357.144
3443,2321.979,357.14
3444,2322.818,357.136
3445,2323.714,357.131
3446,2324.663,357.126
3447,2325.619,357.124
3448,2326.529,357.121
3449,2327.383,357.12
3450,2328.206,357.116
3451,2328.724,357.115
3452,2329.02,357.113
3453,2329.425,357.11
3454,2329.83,357.107
3455,2330.624,357.102
3456,2331.007,357.099
3457,2331.389,357.096
3458,2332.128,357.091
3459,2332.858,357.086
3460,2333.447,357.083
3461,2333.599,357.083
3462,2334.217,357.08
3463,2334.366,357.08
3464,2335.16,357.076
3465,2335.971,357.073
3466,2336.784,357.07
3467,2337.322,357.067
3468,2337.591,357.065
3469,2337.99,357.062
3470,2338.388,357.06
3471,2338.779,357.056
3472,2339.17,357.053
3473,2339.552,357.05
3474,2339.933,357.05
3475,2340.678,357.045
3476,2341.417,357.04
3477,2342.168,357.032
3478,2342.938,357.032
3479,2343.731,357.03
3480,2344.55,357.028
3481,2345.393,357.026
3482,2346.25,357.023
3483,2346.706,357.022
3484,2347.118,357.02
3485,2348.001,357.015
3486,2348.571,357.011
3487,2348.9,357.009
3488,2349.811,357.004
3489,2350.731,356.998
3490,2351.658,356.994
3491,2352.595,356.99
3492,2353.539,356.985
3493,2354.478,356.981
3494,2355.218,356.977
3495,2355.396,356.976
3496,2356.294,356.969
3497,2357.18,356.963
3498,2358.058,356.956
3499,2358.928,356.949
3500,2359.786,356.944
3501,2360.64,356.941
3502,2361.507,356.94
3503,2362.398,356.938
3504,2363.308,356.936
3505,2364.226,356.935
3506,2364.664,356.934
3507,2365.144,356.932
3508,2366.056,356.928
3509,2366.96,356.924
3510,2367.855,356.92
3511,2368.07,356.919
3512,2368.746,356.916
3513,2369.238,356.914
3514,2369.642,356.913
3515,2370.542,356.911
3516,2371.445,356.91
3517,2371.896,356.909
3518,2372.348,356.908
3519,2372.798,356.907
3520,2373.247,356.906
3521,2373.64,356.905
3522,2374.135,356.903
3523,2375.002,356.9
3524,2375.85,356.896
3525,2376.685,356.893
3526,2377.517,356.89
3527,2378.349,356.887
3528,2379.182,356.884
3529,2380.02,356.882
3530,2380.872,356.879
3531,2381.742,356.876
3532,2382.615,356.873
3533,2383.465,356.867
3534,2384.284,356.86
3535,2385.088,356.854
3536,2385.899,356.848
3537,2386.719,356.842
3538,2387.542,356.837
3539,2388.367,356.833
3540,2389.21,356.83
3541,2390.077,356.826
3542,2390.959,356.822
3543,2391.564,356.819
3544,2391.838,356.817
3545,2392.701,356.811
3546,2393.127,356.807
3547,2393.553,356.804
3548,2394.407,356.797
3549,2395.272,356.792
3550,2396.151,356.786
3551,2397.038,356.784
3552,2397.929,356.781
3553,2398.822,356.779
3554,2399.71,356.778
3555,2400.062,356.777
3556,2400.544,356.776
3557,2400.571,356.776
3558,2401.374,356.771
3559,2402.12,356.766
3560,2402.843,356.763
3561,2403.585,356.758
3562,2404.377,356.753
3563,2405.236,356.748
3564,2406.151,356.745
3565,2407.089,356.741
3566,2408.03,356.737
3567,2408.954,356.733
3568,2409.297,356.732
3569,2409.833,356.708
3570,2410.258,356.706
3571,2410.666,356.706
3572,2411.483,356.703
3573,2411.898,356.702
3574,2412.312,356.7
3575,2413.165,356.698
3576,2414.038,356.695
3577,2414.919,356.692
3578,2415.795,356.689
3579,2416.666,356.686
3580,2417.54,356.683
3581,2418.11,356.68
3582,2418.429,356.678
3583,2419.329,356.672
3584,2420.236,356.665
3585,2421.144,356.659
3586,2421.598,356.656
3587,2422.052,356.652
3588,2422.504,356.649
3589,2422.957,356.648
3590,2423.853,356.645
3591,2424.732,356.641
3592,2425.591,356.64
3593,2426.439,356.637
3594,2427.295,356.634
3595,2427.543,356.633
3596,2428.166,356.627
3597,2429.037,356.62
3598,2429.888,356.613
3599,2430.724,356.606
3600,2431.554,356.598
3601,2432.384,356.593
3602,2433.21,356.591
3603,2434.038,356.59
3604,2434.879,356.589
3605,2435.724,356.587
3606,2436.544,356.586
3607,2436.566,356.585
3608,2437.403,356.581
3609,2438.238,356.577
3610,2439.072,356.573
3611,2439.903,356.569
3612,2440.725,356.565
3613,2441.196,356.564
3614,2441.533,356.562
3615,2441.932,356.561
3616,2442.33,356.56
3617,2442.726,356.558
3618,2443.122,356.557
3619,2443.913,356.554
3620,2443.952,356.554
3621,2444.402,356.553
3622,2444.703,356.552
3623,2444.958,356.551
3624,2445.493,356.547
3625,2445.704,356.547
3626,2445.903,356.547
3627,2446.284,356.545
3628,2447.078,356.54
3629,2447.884,356.535
3630,2448.715,356.532
3631,2449.577,356.526
3632,2450.466,356.522
3633,2451.371,356.519
3634,2452.277,356.516
3635,2453.171,356.514
3636,2454.045,356.511
3637,2454.51,356.509
3638,2454.901,356.506
3639,2455.747,356.499
3640,2456.592,356.492
3641,2457.439,356.484
3642,2458.287,356.478
3643,2459.135,356.471
3644,2459.98,356.468
3645,2460.817,356.465
3646,2461.633,356.462
3647,2462.423,356.459
3648,2463.188,356.457
3649,2463.486,356.455
3650,2463.941,356.452
3651,2464.695,356.446
3652,2465.079,356.443
3653,2465.463,356.44
3654,2465.864,356.437
3655,2466.265,356.434
3656,2466.687,356.43
3657,2467.108,356.427
3658,2467.547,356.424
3659,2467.986,356.422
3660,2468.88,356.419
3661,2469.78,356.417
3662,2470.68,356.414
3663,2471.58,356.412
3664,2472.019,356.411
3665,2472.481,356.407
3666,2473.381,356.401
3667,2474.278,356.395
3668,2474.722,356.392
3669,2475.167,356.388
3670,2476.047,356.382
3671,2476.921,356.377
3672,2477.79,356.375
3673,2478.65,356.374
3674,2479.502,356.372
3675,2480.356,356.371
3676,2481.233,356.369
3677,2481.46,356.368
3678,2482.14,356.365
3679,2483.07,356.359
3680,2484.016,356.354
3681,2484.969,356.348
3682,2485.914,356.343
3683,2486.827,356.34
3684,2487.683,356.338
3685,2488.481,356.335
3686,2489.246,356.332
3687,2489.63,356.331
3688,2490,356.33
3689,2490.014,356.33
3690,2490.41,356.325
3691,2490.805,356.326
3692,2490.891,356.327
3693,2491.614,356.324
3694,2492.413,356.32
3695,2493.188,356.317
3696,2493.938,356.314
