ID,Station (ft),WSE 'Max' (feet)
1352,910.298,361.857
1353,911.232,361.853
1354,911.971,361.849
1355,912.161,361.848
1356,913.084,361.843
1357,913.995,361.838
1358,914.893,361.834
1359,915.778,361.831
1360,916.652,361.829
1361,917.518,361.827
1362,918.128,361.825
1363,918.38,361.824
1364,919.237,361.818
1365,920.089,361.812
1366,920.938,361.807
1367,921.349,361.805
1368,921.408,361.805
1369,921.502,361.805
1370,921.683,361.804
1371,921.786,361.804
1372,922.636,361.804
1373,923.487,361.804
1374,924.264,361.804
1375,924.34,361.804
1376,924.525,361.804
1377,925.147,361.803
1378,925.199,361.803
1379,925.356,361.803
1380,925.567,361.802
1381,925.604,361.802
1382,926.062,361.801
1383,926.396,361.799
1384,926.408,361.799
1385,926.927,361.797
1386,927.794,361.792
1387,928.663,361.788
1388,929.534,361.784
1389,930.079,361.781
1390,930.407,361.78
1391,931.279,361.776
1392,932.155,361.772
1393,933.039,361.771
1394,933.938,361.77
1395,934.317,361.77
1396,934.848,361.77
1397,934.965,361.77
1398,935.755,361.768
1399,936.652,361.765
1400,937.544,361.762
1401,938.232,361.759
1402,938.439,361.759
1403,939.336,361.756
1404,940.239,361.753
1405,941.153,361.749
1406,942.076,361.746
1407,942.993,361.744
1408,943.388,361.743
1409,943.91,361.742
1410,944.156,361.742
1411,944.867,361.742
1412,944.985,361.741
1413,945.048,361.741
1414,945.626,361.741
1415,945.757,361.741
1416,945.873,361.741
1417,945.894,361.741
1418,946.099,361.741
1419,946.199,361.741
1420,946.448,361.741
1421,946.477,361.741
1422,946.949,361.74
1423,947.061,361.74
1424,947.207,361.74
1425,947.496,361.74
1426,947.963,361.74
1427,948.175,361.74
1428,948.916,361.739
1429,949.256,361.739
1430,949.485,361.739
1431,949.778,361.739
1432,949.857,361.739
1433,950.427,361.739
1434,950.709,361.738
1435,950.773,361.738
1436,950.935,361.738
1437,951.043,361.738
1438,951.116,361.738
1439,951.281,361.738
1440,952.622,361.738
1441,953.216,361.737
1442,954.096,361.737
1443,955.265,361.736
1444,955.437,361.736
1445,956.042,361.735
1446,956.167,361.734
1447,956.411,361.734
1448,957.098,361.732
1449,957.202,361.732
1450,957.628,361.731
1451,958.355,361.73
1452,958.37,361.73
1453,958.651,361.729
1454,959.09,361.728
1455,959.386,361.728
1456,959.656,361.727
1457,961.041,361.725
1458,961.275,361.725
1459,961.876,361.724
1460,961.997,361.724
1461,962.158,361.723
1462,962.751,361.723
1463,963.045,361.722
1464,963.175,361.722
1465,963.416,361.721
1466,963.488,361.721
1467,963.662,361.72
1468,964.124,361.719
1469,964.186,361.718
1470,964.65,361.717
1471,964.857,361.716
1472,964.984,361.716
1473,965.268,361.715
1474,965.524,361.714
1475,966.193,361.712
1476,966.864,361.711
1477,967.563,361.71
1478,968.321,361.709
1479,969.137,361.708
1480,969.765,361.708
1481,969.98,361.707
1482,970.822,361.705
1483,971.651,361.7
1484,972.461,361.694
1485,973.251,361.689
1486,974.021,361.685
1487,974.172,361.684
1488,974.77,361.683
1489,975.488,361.68
1490,976.183,361.678
1491,976.363,361.678
1492,976.886,361.676
1493,977.631,361.673
1494,978.427,361.669
1495,979.257,361.666
1496,980.094,361.662
1497,980.652,361.659
1498,980.924,361.657
1499,981.749,361.65
1500,982.582,361.644
1501,983.426,361.637
1502,983.848,361.634
1503,984.27,361.632
1504,984.684,361.628
1505,985.097,361.625
1506,985.897,361.622
1507,986.678,361.62
1508,987.462,361.618
1509,988.265,361.617
1510,989.093,361.615
1511,989.942,361.613
1512,990.004,361.613
1513,990.798,361.605
1514,991.219,361.601
1515,991.64,361.597
1516,992.043,361.592
1517,992.446,361.588
1518,993.217,361.583
1519,993.977,361.583
1520,994.762,361.582
1521,995.584,361.582
1522,996.032,361.582
1523,996.433,361.581
1524,997.295,361.576
1525,998.16,361.569
1526,999.022,361.561
1527,999.885,361.554
1528,1000.755,361.548
1529,1001.634,361.543
1530,1002.521,361.537
1531,1002.902,361.535
1532,1003.415,361.532
1533,1004.313,361.527
1534,1005.203,361.522
1535,1006.067,361.518
1536,1006.897,361.514
1537,1007.692,361.512
1538,1008.461,361.509
1539,1008.835,361.507
1540,1009.21,361.505
1541,1009.579,361.503
1542,1009.947,361.5
1543,1010.68,361.495
1544,1010.919,361.493
1545,1011.424,361.489
1546,1012.189,361.482
1547,1012.974,361.478
1548,1013.755,361.478
1549,1014.131,361.478
1550,1014.523,361.477
1551,1015.301,361.475
1552,1016.107,361.472
1553,1016.928,361.469
1554,1017.76,361.465
1555,1018.668,361.461
1556,1019.773,361.458
1557,1021.079,361.454
1558,1022.387,361.45
1559,1023.035,361.449
1560,1023.498,361.448
1561,1024.402,361.445
1562,1025.202,361.442
1563,1025.451,361.441
1564,1025.976,361.437
1565,1026.751,361.431
1566,1027.142,361.428
1567,1027.532,361.425
1568,1027.922,361.422
1569,1028.311,361.419
1570,1029.081,361.419
1571,1029.83,361.419
1572,1030.561,361.419
1573,1031.129,361.419
1574,1031.291,361.419
1575,1032.043,361.418
1576,1032.838,361.416
1577,1033.685,361.413
1578,1034.576,361.409
1579,1035.488,361.405
1580,1035.947,361.404
1581,1036.406,361.402
1582,1036.866,361.4
1583,1037.325,361.399
1584,1038.242,361.396
1585,1039.149,361.393
1586,1039.619,361.392
1587,1040.044,361.391
1588,1040.926,361.389
1589,1041.801,361.384
1590,1042.672,361.373
1591,1043.381,361.365
1592,1043.538,361.362
1593,1044.397,361.359
1594,1044.523,361.36
1595,1045.249,361.347
1596,1046.099,361.332
1597,1046.948,361.316
1598,1047.796,361.313
1599,1048.645,361.313
1600,1049.494,361.313
1601,1049.622,361.313
1602,1050.341,361.312
1603,1051.181,361.308
1604,1051.993,361.302
1605,1052.764,361.296
1606,1052.829,361.296
1607,1053.026,361.295
1608,1053.09,361.294
1609,1053.128,361.294
1610,1053.245,361.293
1611,1053.506,361.292
1612,1054.241,361.288
1613,1054.979,361.286
1614,1055.729,361.285
1615,1056.121,361.283
1616,1056.513,361.28
1617,1056.573,361.28
1618,1057.343,361.274
1619,1058.2,361.267
1620,1059.065,361.259
1621,1059.93,361.255
1622,1060.795,361.252
1623,1061.654,361.249
1624,1061.737,361.248
1625,1062.499,361.243
1626,1063.319,361.236
1627,1064.117,361.23
1628,1064.894,361.225
1629,1065.655,361.223
1630,1066.403,361.222
1631,1067.144,361.221
1632,1067.878,361.22
1633,1068.115,361.219
1634,1068.616,361.217
1635,1069.382,361.213
1636,1070.198,361.207
1637,1071.062,361.2
1638,1071.956,361.193
1639,1072.859,361.189
1640,1073.763,361.185
1641,1074.302,361.183
1642,1074.667,361.181
1643,1075.567,361.174
1644,1076.458,361.168
1645,1077.34,361.163
1646,1078.218,361.159
1647,1079.103,361.155
1648,1080.004,361.152
1649,1080.922,361.141
1650,1080.949,361.141
1651,1081.85,361.122
1652,1082.782,361.106
1653,1083.714,361.105
1654,1084.18,361.104
1655,1084.382,361.104
1656,1084.646,361.104
1657,1085.578,361.102
1658,1086.508,361.1
1659,1087.434,361.097
1660,1088.352,361.094
1661,1089.264,361.091
1662,1090.172,361.088
1663,1090.625,361.086
1664,1091.077,361.083
1665,1091.525,361.081
1666,1091.972,361.078
1667,1092.783,361.072
1668,1092.86,361.072
1669,1093.747,361.07
1670,1094.637,361.069
1671,1095.08,361.068
1672,1095.522,361.066
1673,1095.955,361.063
1674,1096.388,361.06
1675,1097.232,361.054
1676,1097.827,361.049
1677,1098.057,361.046
1678,1098.87,361.032
1679,1099.682,361.019
1680,1100.502,361.009
1681,1100.916,361.009
1682,1101.331,361.009
1683,1101.746,361.009
1684,1102.162,361.009
1685,1102.764,361.009
1686,1102.992,361.008
1687,1103.814,361.007
1688,1104.63,361.006
1689,1105.446,361.004
1690,1106.268,361.001
1691,1107.086,360.998
1692,1107.889,360.994
1693,1108.68,360.991
1694,1109.478,360.987
1695,1110.297,360.983
1696,1110.536,360.982
1697,1111.129,360.98
1698,1111.952,360.978
1699,1112.745,360.976
1700,1113.507,360.971
1701,1114.251,360.966
1702,1114.811,360.963
1703,1115.002,360.962
1704,1115.782,360.956
1705,1116.598,360.951
1706,1117.437,360.946
1707,1118.284,360.942
1708,1118.708,360.94
1709,1119.132,360.939
1710,1119.556,360.938
1711,1119.98,360.936
1712,1120.403,360.936
1713,1120.827,360.935
1714,1121.31,360.934
1715,1121.675,360.932
1716,1122.523,360.927
1717,1123.371,360.922
1718,1124.222,360.918
1719,1125.081,360.915
1720,1125.954,360.911
1721,1126.825,360.908
1722,1127.673,360.905
1723,1128.495,360.901
1724,1129.307,360.896
1725,1129.331,360.896
1726,1130.111,360.893
1727,1130.898,360.89
1728,1131.669,360.887
1729,1132.443,360.884
1730,1133.23,360.882
1731,1133.629,360.881
1732,1134.028,360.88
1733,1134.438,360.879
1734,1134.848,360.878
1735,1135.7,360.874
1736,1136.566,360.872
1737,1137.053,360.871
1738,1137.407,360.87
1739,1138.207,360.868
1740,1138.981,360.865
1741,1139.264,360.864
1742,1139.751,360.861
1743,1140.536,360.857
1744,1141.34,360.854
1745,1142.149,360.85
1746,1142.95,360.847
1747,1143.748,360.843
1748,1144.565,360.839
1749,1145.408,360.835
1750,1146.26,360.83
1751,1146.792,360.826
1752,1147.106,360.825
1753,1147.947,360.823
1754,1148.558,360.823
1755,1148.787,360.823
1756,1149.631,360.82
1757,1150.478,360.816
1758,1151.324,360.812
1759,1152.161,360.808
1760,1152.988,360.805
1761,1153.806,360.802
1762,1154.62,360.799
1763,1155.029,360.797
1764,1155.438,360.796
1765,1155.85,360.794
1766,1156.262,360.792
1767,1156.921,360.789
1768,1157.093,360.789
1769,1157.929,360.786
1770,1158.591,360.783
1771,1158.767,360.783
1772,1159.605,360.78
1773,1160.025,360.779
1774,1160.444,360.777
1775,1160.652,360.777
1776,1161.29,360.773
1777,1162.141,360.768
1778,1162.997,360.763
1779,1163.854,360.758
1780,1164.708,360.753
1781,1165.551,360.75
1782,1166.368,360.747
1783,1167.148,360.745
1784,1167.522,360.744
1785,1167.895,360.742
1786,1168.262,360.742
1787,1168.629,360.741
1788,1169.396,360.739
1789,1169.689,360.738
1790,1170.251,360.723
1791,1170.796,360.723
1792,1171.2,360.723
1793,1172.177,360.722
1794,1173.112,360.722
1795,1173.995,360.721
1796,1174.849,360.72
1797,1175.688,360.719
1798,1176.512,360.717
1799,1176.918,360.717
1800,1177.325,360.716
1801,1177.731,360.716
1802,1178.137,360.715
1803,1178.939,360.715
1804,1178.955,360.715
1805,1179.781,360.71
1806,1180.605,360.706
1807,1181.399,360.703
1808,1182.151,360.701
1809,1182.907,360.699
1810,1183.311,360.699
1811,1183.715,360.698
1812,1184.563,360.697
1813,1185.404,360.694
1814,1186.219,360.69
1815,1187.014,360.687
1816,1187.809,360.684
1817,1188.614,360.681
1818,1189.019,360.68
1819,1189.424,360.678
1820,1189.831,360.677
1821,1190.239,360.676
1822,1191.117,360.673
1823,1191.497,360.671
1824,1191.633,360.671
1825,1192.15,360.669
1826,1192.743,360.668
1827,1193.335,360.666
1828,1194.538,360.663
1829,1195.08,360.662
1830,1195.621,360.661
1831,1196.567,360.659
1832,1197.44,360.657
1833,1198.3,360.653
1834,1198.736,360.65
1835,1199.173,360.646
1836,1199.367,360.644
1837,1199.617,360.642
1838,1200.062,360.64
1839,1200.52,360.64
1840,1200.957,360.64
1841,1201.851,360.639
1842,1202.743,360.638
1843,1203.634,360.636
1844,1204.526,360.633
1845,1205.421,360.631
1846,1206.322,360.628
1847,1207.228,360.625
1848,1208.117,360.622
1849,1208.975,360.619
1850,1209.369,360.618
1851,1209.697,360.616
1852,1209.817,360.616
1853,1210.66,360.612
1854,1211.51,360.609
1855,1212.382,360.606
1856,1213.275,360.603
1857,1214.165,360.601
1858,1215.028,360.599
1859,1215.863,360.597
1860,1216.678,360.595
1861,1217.471,360.594
1862,1218.227,360.592
1863,1218.94,360.59
1864,1218.974,360.59
1865,1219.483,360.589
1866,1219.623,360.589
1867,1220.305,360.587
1868,1221.019,360.585
1869,1221.773,360.582
1870,1222.551,360.578
1871,1223.341,360.574
1872,1223.4,360.574
1873,1224.149,360.567
1874,1224.983,360.559
1875,1225.845,360.552
1876,1226.713,360.551
1877,1227.558,360.551
1878,1227.866,360.55
1879,1228.353,360.55
1880,1229.106,360.549
1881,1229.852,360.548
1882,1230.606,360.547
1883,1231.35,360.545
1884,1232.078,360.543
1885,1232.816,360.541
1886,1233.585,360.539
1887,1234.38,360.536
1888,1235.186,360.533
1889,1235.997,360.528
1890,1236.202,360.527
1891,1236.83,360.523
1892,1237.697,360.521
1893,1237.853,360.521
1894,1238.581,360.52
1895,1239.448,360.518
1896,1240.28,360.515
1897,1241.091,360.511
1898,1241.905,360.507
1899,1242.73,360.504
1900,1243.565,360.5
1901,1244.401,360.496
1902,1245.23,360.491
1903,1245.427,360.49
1904,1246.042,360.487
1905,1246.826,360.483
1906,1247.591,360.479
1907,1248.356,360.476
1908,1249.136,360.474
1909,1249.927,360.471
1910,1250.725,360.469
1911,1251.528,360.466
1912,1252.335,360.463
1913,1253.139,360.459
1914,1253.286,360.458
1915,1253.541,360.457
1916,1253.942,360.456
1917,1254.743,360.453
1918,1255.547,360.45
1919,1256.36,360.448
1920,1257.2,360.445
1921,1258.071,360.443
1922,1258.963,360.44
1923,1259.562,360.438
1924,1259.862,360.437
1925,1260.763,360.433
1926,1261.669,360.429
1927,1262.584,360.424
1928,1263.511,360.42
1929,1264.444,360.416
1930,1265.38,360.414
1931,1266.316,360.41
1932,1267.251,360.407
1933,1268.069,360.405
1934,1268.187,360.404
1935,1269.123,360.394
1936,1270.058,360.384
1937,1270.992,360.376
1938,1271.922,360.374
1939,1272.85,360.374
1940,1273.781,360.374
1941,1274.105,360.374
1942,1274.722,360.373
1943,1275.667,360.371
1944,1276.574,360.368
1945,1277.398,360.365
1946,1278.146,360.363
1947,1278.874,360.36
1948,1279.637,360.357
1949,1280.44,360.352
1950,1280.462,360.352
1951,1281.236,360.347
1952,1282.02,360.341
1953,1282.824,360.34
1954,1283.625,360.339
1955,1283.666,360.339
1956,1284.54,360.336
1957,1285.421,360.331
1958,1286.291,360.325
1959,1287.143,360.319
1960,1287.979,360.315
1961,1288.807,360.311
1962,1289.626,360.307
1963,1290.423,360.303
1964,1291.197,360.299
1965,1291.965,360.294
1966,1292.055,360.294
1967,1292.735,360.291
1968,1293.51,360.287
1969,1294.295,360.284
1970,1295.105,360.281
1971,1295.946,360.277
1972,1296.809,360.274
1973,1297.683,360.27
1974,1298.56,360.265
1975,1299.113,360.261
1976,1299.437,360.26
1977,1300.316,360.256
1978,1300.826,360.256
1979,1301.196,360.256
1980,1301.49,360.256
1981,1302.078,360.255
1982,1302.959,360.252
1983,1303.838,360.248
1984,1304.707,360.243
1985,1305.556,360.24
1986,1306.377,360.238
1987,1307.175,360.235
1988,1307.962,360.232
1989,1308.745,360.229
1990,1308.931,360.228
1991,1309.137,360.227
1992,1309.529,360.226
1993,1310.316,360.223
1994,1311.118,360.22
1995,1311.943,360.218
1996,1312.794,360.217
1997,1313.451,360.215
1998,1313.671,360.214
1999,1314.571,360.208
2000,1315.491,360.203
2001,1316.422,360.197
2002,1317.357,360.197
2003,1318.293,360.197
2004,1318.761,360.197
2005,1319.229,360.197
2006,1319.322,360.197
2007,1320.163,360.195
2008,1321.084,360.191
2009,1321.98,360.186
2010,1322.843,360.181
2011,1323.684,360.177
2012,1324.521,360.174
2013,1325.366,360.17
2014,1326.23,360.166
2015,1326.679,360.164
2016,1327.164,360.161
2017,1328.301,360.157
2018,1329.8,360.153
2019,1330.711,360.151
2020,1331.622,360.149
2021,1332.531,360.148
2022,1333.439,360.145
2023,1334.246,360.142
2024,1334.921,360.14
2025,1336.03,360.135
2026,1336.939,360.135
2027,1337.63,360.134
2028,1337.794,360.134
2029,1338.653,360.132
2030,1339.53,360.128
2031,1340.436,360.124
2032,1341.391,360.12
2033,1342.397,360.117
2034,1343.413,360.114
2035,1344.394,360.112
2036,1345.344,360.109
2037,1345.432,360.109
2038,1346.281,360.107
2039,1347.215,360.104
2040,1348.148,360.1
2041,1349.082,360.097
2042,1350.016,360.095
2043,1350.949,360.092
2044,1351.883,360.088
2045,1352.375,360.085
2046,1352.817,360.084
2047,1353.75,360.081
2048,1354.684,360.079
2049,1355.617,360.076
2050,1356.551,360.073
2051,1357.484,360.071
2052,1357.927,360.07
2053,1358.416,360.067
2054,1359.34,360.063
2055,1360.253,360.059
2056,1361.155,360.055
2057,1362.05,360.051
2058,1362.943,360.047
2059,1363.836,360.044
2060,1364.282,360.043
2061,1364.728,360.041
2062,1365.175,360.04
2063,1365.621,360.039
2064,1366.514,360.036
2065,1366.96,360.034
2066,1367.347,360.033
2067,1367.407,360.033
2068,1367.853,360.029
2069,1368.299,360.025
2070,1369.192,360.017
2071,1370.085,360.013
2072,1370.711,360.013
2073,1370.976,360.013
2074,1371.85,360.013
2075,1371.863,360.013
2076,1372.737,360.013
2077,1373.594,360.012
2078,1374.439,360.01
2079,1375.28,360.009
2080,1376.118,360.006
2081,1376.948,360.004
2082,1377.785,360.002
2083,1378.647,359.999
2084,1379.147,359.997
2085,1379.52,359.996
2086,1380.392,359.994
2087,1381.255,359.992
2088,1382.11,359.99
2089,1382.959,359.988
2090,1383.448,359.987
2091,1383.809,359.986
2092,1384.074,359.985
2093,1384.664,359.981
2094,1385.528,359.977
2095,1386.401,359.974
2096,1386.519,359.974
2097,1387.262,359.972
2098,1388.096,359.971
2099,1388.904,359.969
2100,1389.696,359.968
2101,1390.486,359.967
2102,1391.278,359.964
2103,1392.063,359.961
2104,1392.832,359.957
2105,1393.594,359.954
2106,1394.364,359.95
2107,1394.575,359.949
2108,1395.152,359.943
2109,1395.979,359.934
2110,1396.896,359.925
2111,1397.962,359.925
2112,1399.041,359.925
2113,1399.158,359.924
2114,1400.356,359.923
2115,1401.425,359.921
2116,1402.357,359.919
2117,1403.226,359.918
2118,1404.097,359.916
2119,1404.991,359.913
2120,1405.689,359.91
2121,1405.901,359.908
2122,1406.818,359.902
2123,1407.278,359.899
2124,1407.736,359.897
2125,1408.222,359.897
2126,1408.654,359.897
2127,1409.266,359.897
2128,1409.573,359.897
2129,1409.624,359.897
2130,1410.491,359.895
2131,1411.409,359.89
2132,1412.327,359.886
2133,1413.245,359.883
2134,1414.163,359.88
2135,1415.082,359.877
2136,1416,359.874
2137,1416.743,359.871
2138,1416.915,359.871
2139,1417.823,359.868
2140,1418.72,359.865
2141,1419.606,359.863
2142,1420.046,359.862
2143,1420.485,359.861
2144,1420.923,359.86
2145,1421.341,359.859
2146,1421.361,359.859
2147,1422.233,359.855
2148,1423.103,359.85
2149,1423.979,359.845
2150,1424.424,359.844
2151,1424.869,359.843
2152,1425.319,359.843
2153,1425.769,359.843
2154,1426.654,359.842
2155,1427.489,359.842
2156,1427.501,359.842
2157,1428.303,359.841
2158,1429.071,359.839
2159,1429.827,359.836
2160,1430.605,359.833
2161,1431.432,359.83
2162,1432.303,359.827
2163,1433.188,359.824
2164,1434.07,359.822
2165,1434.95,359.819
2166,1435.066,359.819
2167,1435.831,359.817
2168,1436.71,359.814
2169,1437.582,359.813
2170,1438.442,359.811
2171,1439.237,359.809
2172,1439.3,359.809
2173,1440.169,359.804
2174,1441.048,359.799
2175,1441.932,359.794
2176,1442.823,359.791
2177,1443.721,359.791
2178,1444.622,359.79
2179,1445.501,359.791
2180,1445.52,359.79
2181,1446.416,359.788
2182,1447.308,359.783
2183,1448.196,359.777
2184,1449.084,359.773
2185,1449.976,359.77
2186,1450.872,359.766
2187,1451.771,359.763
2188,1452.678,359.759
2189,1452.94,359.758
2190,1453.595,359.755
2191,1454.521,359.752
2192,1455.453,359.748
2193,1456.386,359.745
2194,1457.318,359.742
2195,1458.251,359.739
2196,1459.183,359.735
2197,1460.116,359.729
2198,1460.268,359.728
2199,1460.58,359.727
2200,1461.047,359.726
2201,1461.512,359.725
2202,1461.976,359.723
2203,1462.9,359.721
2204,1463.82,359.719
2205,1464.737,359.715
2206,1465.653,359.711
2207,1466.567,359.707
2208,1467.328,359.704
2209,1467.475,359.703
2210,1467.924,359.7
2211,1468.374,359.697
2212,1469.263,359.691
2213,1470.144,359.688
2214,1470.957,359.686
2215,1471.021,359.686
2216,1471.896,359.683
2217,1472.769,359.681
2218,1473.642,359.678
2219,1474.514,359.676
2220,1475.387,359.673
2221,1476.26,359.67
2222,1477.132,359.666
2223,1478.005,359.662
2224,1478.273,359.66
2225,1478.878,359.657
2226,1479.755,359.652
2227,1480.637,359.652
2228,1480.804,359.652
2229,1481.525,359.651
2230,1482.417,359.648
2231,1483.311,359.644
2232,1484.207,359.64
2233,1485.106,359.636
2234,1486.006,359.633
2235,1486.895,359.63
2236,1487.771,359.626
2237,1488.234,359.623
2238,1488.635,359.621
2239,1489.487,359.617
2240,1490.297,359.614
2241,1491.051,359.611
2242,1491.827,359.608
2243,1492.68,359.605
2244,1493.515,359.603
2245,1494.24,359.601
2246,1494.916,359.598
2247,1495.659,359.594
2248,1495.943,359.591
2249,1496.458,359.588
2250,1497.268,359.582
2251,1498.088,359.577
2252,1498.948,359.576
2253,1499.855,359.576
2254,1500.03,359.576
2255,1500.782,359.575
2256,1501.694,359.572
2257,1502.569,359.568
2258,1503.41,359.564
2259,1504.231,359.562
2260,1504.753,359.56
2261,1505.043,359.559
2262,1505.744,359.556
2263,1505.856,359.556
2264,1506.365,359.556
2265,1506.669,359.556
2266,1507.483,359.555
2267,1508.304,359.553
2268,1509.128,359.55
2269,1509.949,359.546
2270,1510.754,359.543
2271,1511.528,359.54
2272,1512.276,359.537
2273,1513.025,359.535
2274,1513.805,359.53
2275,1514.622,359.523
2276,1514.679,359.522
2277,1515.464,359.514
2278,1516.316,359.505
2279,1517.173,359.498
2280,1518.038,359.491
2281,1518.91,359.486
2282,1519.784,359.481
2283,1520.659,359.477
2284,1521.535,359.472
2285,1522.414,359.466
2286,1523.299,359.456
2287,1523.392,359.454
2288,1524.188,359.452
2289,1525.074,359.447
2290,1525.948,359.443
2291,1526.376,359.443
2292,1526.804,359.441
2293,1527.227,359.44
2294,1527.65,359.439
2295,1528.496,359.437
2296,1529.033,359.435
2297,1529.343,359.434
2298,1530.19,359.43
2299,1531.033,359.425
2300,1531.869,359.421
2301,1532.697,359.419
2302,1533.521,359.419
2303,1534.348,359.419
2304,1534.762,359.419
2305,1535.175,359.419
2306,1535.522,359.419
2307,1535.999,359.418
2308,1536.82,359.416
2309,1537.646,359.412
2310,1538.483,359.408
2311,1539.327,359.404
2312,1540.162,359.4
2313,1540.97,359.395
2314,1541.257,359.394
2315,1541.737,359.393
2316,1542.479,359.391
2317,1543.233,359.389
2318,1544.022,359.387
2319,1544.841,359.384
2320,1545.674,359.38
2321,1546.408,359.377
2322,1546.5,359.377
2323,1547.313,359.374
2324,1547.659,359.371
2325,1548.119,359.367
2326,1548.926,359.36
2327,1549.728,359.354
2328,1550.524,359.348
2329,1551.32,359.343
2330,1552.122,359.339
2331,1552.931,359.337
2332,1553.745,359.335
2333,1554.559,359.334
2334,1555.374,359.333
2335,1556.184,359.332
2336,1556.983,359.33
2337,1557.768,359.326
2338,1558.19,359.322
2339,1558.548,359.319
2340,1559.334,359.31
2341,1559.731,359.309
2342,1560.127,359.308
2343,1560.525,359.307
2344,1560.616,359.307
2345,1560.924,359.306
2346,1561.726,359.305
2347,1562.534,359.303
2348,1563.346,359.301
2349,1564.167,359.299
2350,1565.001,359.297
2351,1565.84,359.294
2352,1566.665,359.29
2353,1567.459,359.288
2354,1568.213,359.286
2355,1568.936,359.284
2356,1569.651,359.282
2357,1570.385,359.28
2358,1571.155,359.278
2359,1571.963,359.276
2360,1572.803,359.274
2361,1573.666,359.274
2362,1574.46,359.273
2363,1574.541,359.272
2364,1575.418,359.268
2365,1576.283,359.263
2366,1577.121,359.259
2367,1577.525,359.257
2368,1577.93,359.254
2369,1578.721,359.251
2370,1579.506,359.25
2371,1580.292,359.248
2372,1581.084,359.246
2373,1581.879,359.245
2374,1582.616,359.243
2375,1582.673,359.243
2376,1583.459,359.238
2377,1584.241,359.233
2378,1585.032,359.228
2379,1585.851,359.223
2380,1586.707,359.221
2381,1587.593,359.22
2382,1588.487,359.22
2383,1589.365,359.22
2384,1589.731,359.219
2385,1590.218,359.219
2386,1591.052,359.217
2387,1591.866,359.212
2388,1592.635,359.209
2389,1593.361,359.206
2390,1593.625,359.205
2391,1594.101,359.204
2392,1594.915,359.202
2393,1595.796,359.2
2394,1596.691,359.198
2395,1597.567,359.196
2396,1598.428,359.195
2397,1599.282,359.193
2398,1600.137,359.191
2399,1600.441,359.19
2400,1600.999,359.188
2401,1601.437,359.187
2402,1601.874,359.185
2403,1602.752,359.182
2404,1603.618,359.179
2405,1604.471,359.176
2406,1605.324,359.173
2407,1606.189,359.172
2408,1607.064,359.171
2409,1607.942,359.17
2410,1608.821,359.169
2411,1609.695,359.168
2412,1610.152,359.166
2413,1610.599,359.165
2414,1611.058,359.163
2415,1611.517,359.162
2416,1612.463,359.158
2417,1613.428,359.155
2418,1613.916,359.153
2419,1614.403,359.152
2420,1615.38,359.15
2421,1616.354,359.149
2422,1617.321,359.147
2423,1618.273,359.146
2424,1619.084,359.145
2425,1619.211,359.144
2426,1620.175,359.141
2427,1621.267,359.138
2428,1622.604,359.134
2429,1623.382,359.132
2430,1624.159,359.13
2431,1624.925,359.129
2432,1625.691,359.129
2433,1626.329,359.128
2434,1626.97,359.127
2435,1627.917,359.126
2436,1627.983,359.126
2437,1628.854,359.123
2438,1629.684,359.12
2439,1630.508,359.117
2440,1631.333,359.114
2441,1632.157,359.112
2442,1632.981,359.11
2443,1633.806,359.109
2444,1634.635,359.108
2445,1635.477,359.107
2446,1636.347,359.105
2447,1636.897,359.104
2448,1637.254,359.103
2449,1638.189,359.099
2450,1638.664,359.097
2451,1639.139,359.095
2452,1639.615,359.093
2453,1640.092,359.091
2454,1641.044,359.087
2455,1641.99,359.085
2456,1642.912,359.084
2457,1643.793,359.082
2458,1644.633,359.081
2459,1645.04,359.08
2460,1645.446,359.08
2461,1645.848,359.079
2462,1645.881,359.079
2463,1646.25,359.078
2464,1647.057,359.074
2465,1647.881,359.071
2466,1648.74,359.067
2467,1649.634,359.063
2468,1650.549,359.06
2469,1651.471,359.059
2470,1652.394,359.057
2471,1653.317,359.056
2472,1653.778,359.055
2473,1654.24,359.055
2474,1654.86,359.054
2475,1655.162,359.053
2476,1655.622,359.051
2477,1656.083,359.048
2478,1657.006,359.045
2479,1657.932,359.04
2480,1658.396,359.039
2481,1658.861,359.037
2482,1659.327,359.035
2483,1659.792,359.033
2484,1660.723,359.032
2485,1661.65,359.03
2486,1662.571,359.028
2487,1663.489,359.027
2488,1663.859,359.026
2489,1664.405,359.023
2490,1665.319,359.019
2491,1666.051,359.015
2492,1666.234,359.014
2493,1667.149,359.009
2494,1668.062,359.004
2495,1668.97,359.002
2496,1669.869,359
2497,1670.759,358.999
2498,1671.644,358.997
2499,1672.526,358.995
2500,1672.831,358.995
2501,1672.965,358.994
2502,1673.404,358.992
2503,1674.275,358.988
2504,1675.142,358.983
2505,1676.013,358.978
2506,1676.897,358.974
2507,1677.794,358.972
2508,1678.701,358.97
2509,1679.617,358.968
2510,1680.077,358.967
2511,1680.538,358.966
2512,1680.999,358.965
2513,1681.46,358.965
2514,1681.828,358.964
2515,1682.374,358.962
2516,1683.268,358.958
2517,1684.138,358.954
2518,1684.989,358.95
2519,1685.072,358.95
2520,1685.835,358.946
2521,1686.686,358.944
2522,1687.112,358.943
2523,1687.538,358.942
2524,1687.96,358.942
2525,1688.383,358.941
2526,1689.214,358.94
2527,1690.039,358.939
2528,1690.807,358.938
2529,1690.879,358.937
2530,1691.751,358.934
