OBJECTID *,Shape *,ORIG_FID,FID_,FID_lidar2,Shape_Leng,elev
478,Point Z,0,6,0,4507.954197,357.604074
479,Point Z,0,6,0,4507.954197,357.418379
480,Point Z,0,6,0,4507.954197,357.239246
481,Point Z,0,6,0,4507.954197,357.193314
482,Point Z,0,6,0,4507.954197,357.193314
483,Point Z,0,6,0,4507.954197,357.169036
484,Point Z,0,6,0,4507.954197,357.062081
485,Point Z,0,6,0,4507.954197,356.993183
486,Point Z,0,6,0,4507.954197,356.9817
487,Point Z,0,6,0,4507.954197,356.956438
488,Point Z,0,6,0,4507.954197,356.833407
489,Point Z,0,6,0,4507.954197,356.756307
490,Point Z,0,6,0,4507.954197,356.736622
491,Point Z,0,6,0,4507.954197,356.687082
492,Point Z,0,6,0,4507.954197,356.731373
493,Point Z,0,6,0,4507.954197,356.735966
494,Point Z,0,6,0,4507.954197,356.703814
495,Point Z,0,6,0,4507.954197,356.681176
496,Point Z,0,6,0,4507.954197,356.845546
497,Point Z,0,6,0,4507.954197,357.037475
498,Point Z,0,6,0,4507.954197,357.75204
499,Point Z,0,6,0,4507.954197,358.172315
500,Point Z,0,6,0,4507.954197,358.521724
501,Point Z,0,6,0,4507.954197,359.076184
502,Point Z,0,6,0,4507.954197,359.002366
503,Point Z,0,6,0,4507.954197,358.806172
504,Point Z,0,6,0,4507.954197,358.615883
505,Point Z,0,6,0,4507.954197,358.942326
506,Point Z,0,6,0,4507.954197,359.337667
507,Point Z,0,6,0,4507.954197,359.488585
508,Point Z,0,6,0,4507.954197,359.286158
509,Point Z,0,6,0,4507.954197,359.214964
510,Point Z,0,6,0,4507.954197,359.109649
511,Point Z,0,6,0,4507.954197,358.915424
512,Point Z,0,6,0,4507.954197,358.790096
513,Point Z,0,6,0,4507.954197,358.845542
514,Point Z,0,6,0,4507.954197,358.820279
515,Point Z,0,6,0,4507.954197,358.791408
516,Point Z,0,6,0,4507.954197,358.737602
517,Point Z,0,6,0,4507.954197,358.737602
518,Point Z,0,6,0,4507.954197,358.737602
519,Point Z,0,6,0,4507.954197,358.737602
520,Point Z,0,6,0,4507.954197,358.737602
521,Point Z,0,6,0,4507.954197,358.737602
522,Point Z,0,6,0,4507.954197,358.690686
523,Point Z,0,6,0,4507.954197,358.670345
524,Point Z,0,6,0,4507.954197,359.025331
525,Point Z,0,6,0,4507.954197,359.277628
526,Point Z,0,6,0,4507.954197,359.104071
527,Point Z,0,6,0,4507.954197,359.004006
528,Point Z,0,6,0,4507.954197,359.037799
529,Point Z,0,6,0,4507.954197,358.970542
530,Point Z,0,6,0,4507.954197,358.989898
531,Point Z,0,6,0,4507.954197,359.074872
532,Point Z,0,6,0,4507.954197,358.855056
533,Point Z,0,6,0,4507.954197,358.840621
534,Point Z,0,6,0,4507.954197,358.866211
535,Point Z,0,6,0,4507.954197,359.035174
536,Point Z,0,6,0,4507.954197,359.187077
537,Point Z,0,6,0,4507.954197,359.240882
538,Point Z,0,6,0,4507.954197,359.29436
539,Point Z,0,6,0,4507.954197,359.149019
540,Point Z,0,6,0,4507.954197,359.246788
541,Point Z,0,6,0,4507.954197,359.144754
542,Point Z,0,6,0,4507.954197,358.816342
543,Point Z,0,6,0,4507.954197,358.755975
544,Point Z,0,6,0,4507.954197,358.465621
545,Point Z,0,6,0,4507.954197,358.537143
546,Point Z,0,6,0,4507.954197,358.494165
547,Point Z,0,6,0,4507.954197,358.491212
548,Point Z,0,6,0,4507.954197,358.330779
549,Point Z,0,6,0,4507.954197,358.328811
550,Point Z,0,6,0,4507.954197,358.196921
551,Point Z,0,6,0,4507.954197,358.04141
552,Point Z,0,6,0,4507.954197,358.036816
553,Point Z,0,6,0,4507.954197,358.099152
554,Point Z,0,6,0,4507.954197,358.114572
555,Point Z,0,6,0,4507.954197,358.114572
556,Point Z,0,6,0,4507.954197,358.114572
557,Point Z,0,6,0,4507.954197,358.149677
